Time (ms),Axle_Torque_Setpoint(N.m),Axle_Torque_Feedback(N.m),Speed_Feedback(m/s)
675392.8,73,246,3.23
675412.1,73,246,3.23
675422.3,73,176,3.23
675431.9,-6,176,3.23
675451.9,-86,176,3.23
675453,-86,88,3.23
675471.9,-166,88,3.23
675482.4,-166,24,3.22
675492.1,-312,24,3.22
675512,-513,24,3.22
675513,-513,0,3.21
675532.1,-513,0,3.21
675542.2,-513,-20,3.2
675552,-432,-20,3.2
675572,-432,-20,3.2
675572.8,-432,-150,3.2
675591.9,-232,-150,3.2
675601.7,-232,-212,3.18
675611.9,-232,-212,3.18
675632.2,-152,-212,3.18
675633.6,-152,-186,3.17
675652,-152,-186,3.17
675662.3,-152,-220,3.16
675671.9,-72,-220,3.16
675692,-72,-220,3.16
675692.7,-72,-186,3.13
675712,0,-186,3.13
675722,0,-76,3.11
675731.9,0,-76,3.11
675751.9,0,-76,3.11
675752.2,0,-560,3.1
675772,0,-560,3.1
675781.6,0,-38,3.07
675791.9,0,-38,3.07
675801.3,0,0,3.07
675812,0,0,3.07
675821.5,0,-4,3.06
675832,0,-4,3.06
675842.3,0,2,3.05
675851.9,0,2,3.05
675871.6,0,0,3.05
675871.9,-79,0,3.05
675891.9,-79,0,3.05
675901.7,-79,2,3.04
675911.9,-45,2,3.04
675931.6,-45,0,3.03
675932.1,0,0,3.03
675951.9,0,0,3.03
675961.4,0,-6,3.02
675971.9,-80,-6,3.02
675991.1,-80,-30,3.01
675991.9,-80,-30,3.01
676011.9,-159,-30,3.01
676021.8,-159,0,3.01
676031.9,-128,0,3.01
676051.8,-128,-28,3
676052,-128,-28,3
676072,-329,-28,3
676081.5,-329,-46,2.98
676091.9,-329,-46,2.98
676111.2,-329,-186,2.97
676112,-529,-186,2.97
676131.6,-529,-240,2.96
676132.3,-529,-240,2.96
676151.2,-529,-310,2.95
676152.1,-329,-310,2.95
676171,-329,-452,2.95
676171.9,-329,-452,2.95
676190.9,-329,-384,2.94
676192.1,-249,-384,2.94
676211.6,-249,-352,2.94
676212.1,-249,-352,2.94
676231.4,-249,-312,2.93
676234.6,-234,-312,2.93
676251.3,-234,-256,2.92
676252.4,-153,-256,2.92
676271.4,-153,-244,2.91
676273.1,-322,-244,2.91
676291,-322,-164,2.9
676292.2,-322,-164,2.9
676311.9,-404,-164,2.9
676321,-404,-332,2.88
676331.8,-404,-332,2.88
676340.7,-404,-384,2.87
676351.9,-486,-384,2.87
676361.7,-486,-432,2.86
676371.9,-486,-432,2.86
676391.4,-486,-494,2.84
676392.1,-368,-494,2.84
676411.9,-314,-494,2.84
676421.1,-314,-512,2.82
676431.9,-314,-512,2.82
676450.8,-314,-326,2.81
676451.9,-114,-326,2.81
676471.9,-42,-326,2.81
676480.8,-42,-344,2.78
676491.9,-42,-344,2.78
676510.8,-42,-110,2.77
676511.8,0,-110,2.77
676531.9,0,-110,2.77
676541.2,0,-48,2.76
676551.8,0,-48,2.76
676570.8,0,-190,2.75
676571.8,0,-190,2.75
676590,0,-612,2.73
676591.8,0,-612,2.73
676609.7,0,-94,2.7
676611.8,0,-94,2.7
676631.1,0,2,2.69
676631.9,0,2,2.69
676651.8,0,2,2.69
676660.5,0,0,2.69
676671.8,-79,0,2.69
676691,-79,8,2.68
676691.8,-79,8,2.68
676711.8,-160,8,2.68
676720.5,-160,0,2.66
676731.8,-160,0,2.66
676739.5,-160,8,2.66
676751.8,-338,8,2.66
676769.5,-338,-50,2.66
676771.8,-338,-50,2.66
676790.4,-338,-146,2.66
676791.7,-205,-146,2.66
676810.8,-205,-238,2.65
676812.1,-187,-238,2.65
676829.8,-187,-222,2.63
676831.9,-274,-222,2.63
676851.8,-274,-222,2.63
676859.5,-274,-186,2.6
676871.8,-211,-186,2.6
676880.3,-211,-190,2.6
676891.8,-211,-190,2.6
676900.4,-211,-262,2.59
676911.9,-412,-262,2.59
676930.4,-412,-212,2.58
676931.7,-412,-212,2.58
676951.8,-211,-212,2.58
676960.1,-211,-430,2.56
676971.9,-211,-430,2.56
676990.1,-211,-318,2.55
676991.8,-411,-318,2.55
677011.8,-411,-318,2.55
677019.9,-411,-216,2.54
677031.8,-525,-216,2.54
677050.4,-525,-440,2.52
677051.7,-525,-440,2.52
677071.8,-725,-440,2.52
677079.9,-725,-558,2.49
677091.7,-725,-558,2.49
677110.1,-725,-648,2.48
677111.7,-675,-648,2.48
677131.8,-567,-648,2.48
677139.8,-567,-760,2.45
677151.8,-366,-760,2.45
677169.7,-366,-674,2.44
677171.8,-366,-674,2.44
677189.2,-366,-566,2.42
677191.8,-566,-566,2.42
677210.1,-566,-380,2.41
677211.7,-566,-380,2.41
677230.1,-566,-452,2.4
677231.8,-366,-452,2.4
677251.8,-366,-452,2.4
677259.6,-366,-602,2.36
677271.8,-404,-602,2.36
677279.9,-404,-582,2.34
677291.7,-204,-582,2.34
677301.1,-204,-414,2.33
677311.8,-32,-414,2.33
677330.1,-32,-370,2.33
677331.7,-32,-370,2.33
677351.8,-112,-370,2.33
677360.4,-112,-16,2.31
677371.8,-262,-16,2.31
677389.8,-262,-84,2.31
677391.7,-262,-84,2.31
677411.7,-462,-84,2.31
677420.1,-462,-268,2.28
677431.9,-663,-268,2.28
677449.5,-663,-308,2.27
677451.7,-663,-308,2.27
677469.3,-663,-480,2.26
677471.7,-463,-480,2.26
677489.2,-463,-698,2.24
677491.7,-463,-698,2.24
677510.4,-463,-546,2.22
677511.9,-383,-546,2.22
677531.8,-303,-546,2.22
677539.8,-303,-480,2.19
677551.7,-303,-480,2.19
677570.1,-303,-336,2.18
677571.7,-223,-336,2.18
677588.5,-223,-308,2.17
677591.8,-74,-308,2.17
677608.9,-74,-310,2.15
677611.7,-74,-310,2.15
677629.4,-74,-200,2.14
677631.8,-50,-200,2.14
677651.8,-50,-200,2.14
677659.1,-50,-66,2.13
677671.7,-129,-66,2.13
677679.1,-129,-50,2.12
677691.8,-330,-50,2.12
677708.7,-330,-64,2.11
677711.7,-330,-64,2.11
677729,-330,-244,2.1
677731.7,-438,-244,2.1
677749.4,-438,-336,2.09
677752,-457,-336,2.09
677772,-409,-336,2.09
677779.5,-409,-450,2.07
677791.8,-409,-450,2.07
677809.1,-409,-454,2.05
677811.8,-272,-454,2.05
677831.7,-272,-454,2.05
677839,-272,-426,2.04
677851.7,-72,-426,2.04
677868.7,-72,-336,2.03
677871.7,-72,-336,2.03
677887.7,-72,-296,2.02
677891.7,-152,-296,2.02
677907.7,-152,-90,2
677911.7,-352,-90,2
677929,-352,-130,2
677931.7,-431,-130,2
677951.7,-431,-130,2
677958.6,-431,-354,1.97
677971.7,-401,-354,1.97
677977.9,-401,-344,1.96
677991.8,-224,-344,1.96
678007.2,-224,-452,1.95
678011.8,-224,-452,1.95
678027.4,-224,-422,1.94
678031.7,-304,-422,1.94
678047.8,-304,-226,1.93
678051.7,-304,-226,1.93
678071.8,-240,-226,1.93
678078,-240,-312,1.91
678091.7,-240,-312,1.91
678108.7,-240,-270,1.9
678112,-339,-270,1.9
678132,-339,-270,1.9
678138.7,-339,-252,1.87
678152,-211,-252,1.87
678168.1,-211,-272,1.87
678171.9,-350,-272,1.87
678191.7,-350,-272,1.87
678198.4,-350,-206,1.85
678211.7,-351,-206,1.85
678227.9,-351,-286,1.84
678231.7,-287,-286,1.84
678251.8,-278,-286,1.84
678257.8,-278,-376,1.81
678271.7,-278,-376,1.81
678287.3,-278,-340,1.8
678291.7,-385,-340,1.8
678307,-385,-288,1.79
678311.7,-385,-288,1.79
678328,-385,-300,1.78
678331.7,-302,-300,1.78
678351.7,-302,-300,1.78
678358.4,-302,-402,1.76
678371.8,-301,-402,1.76
678387.5,-301,-376,1.75
678391.7,-301,-376,1.75
678411.7,-396,-376,1.75
678418,-396,-326,1.73
678431.9,-329,-326,1.73
678447.5,-329,-324,1.72
678452,-329,-324,1.72
678467.3,-329,-308,1.71
678471.9,-454,-308,1.71
678487.2,-454,-342,1.7
678496,-363,-342,1.7
678507.7,-363,-338,1.69
678514.3,-363,-338,1.69
678526.8,-363,-348,1.68
678531.8,-395,-348,1.68
678547.2,-395,-376,1.67
678552,-395,-376,1.67
678567.3,-395,-380,1.66
678571.7,-344,-380,1.66
678591.8,-302,-380,1.66
678597.3,-302,-404,1.65
678611.6,-302,-404,1.65
678617.1,-302,-364,1.64
678631.7,-284,-364,1.64
678637,-284,-342,1.64
678651.7,-237,-342,1.64
678658,-237,-316,1.63
678671.7,-237,-316,1.63
678677,-237,-310,1.61
678691.7,-386,-310,1.61
678706.4,-386,-228,1.6
678711.6,-186,-228,1.6
678726.4,-186,-250,1.6
678731.7,-186,-250,1.6
678747.6,-186,-402,1.59
678751.6,-382,-402,1.59
678771.9,-358,-402,1.59
678777,-358,-202,1.57
678791.7,-358,-202,1.57
678807.4,-358,-254,1.57
678811.9,-363,-254,1.57
678832,-380,-254,1.57
678836.9,-380,-374,1.54
678851.9,-380,-374,1.54
678866.5,-380,-378,1.53
678871.9,-180,-378,1.53
678891.9,-180,-378,1.53
678896.3,-180,-398,1.51
678911.9,-226,-398,1.51
678927.2,-226,-258,1.5
678932,-104,-258,1.5
678952.1,-104,-258,1.5
678957.1,-104,-228,1.49
678971.7,-304,-228,1.49
678975.8,-304,-216,1.48
678991.7,-304,-216,1.48
678995.7,-304,-124,1.47
679011.7,-440,-124,1.47
679016.7,-440,-308,1.46
679031.7,-450,-308,1.46
679036.1,-450,-310,1.46
679051.7,-450,-310,1.46
679065.6,-450,-448,1.43
679071.7,-313,-448,1.43
679085.8,-313,-472,1.42
679091.7,-313,-472,1.42
679105.9,-313,-468,1.41
679111.8,-181,-468,1.41
679125.9,-181,-330,1.41
679131.7,-181,-330,1.41
679146.4,-181,-326,1.39
679151.7,-277,-326,1.39
679166.7,-277,-190,1.38
679171.7,-283,-190,1.38
679191.7,-283,-190,1.38
679196.5,-283,-270,1.38
679211.7,-286,-270,1.38
679226.4,-286,-282,1.36
679231.7,-315,-282,1.36
679251.7,-220,-282,1.36
679255,-220,-292,1.35
679271.7,-220,-292,1.35
679274.5,-220,-310,1.34
679291.7,-20,-310,1.34
679295,-20,-338,1.34
679311.7,0,-338,1.34
679315.7,0,-256,1.32
679331.7,0,-256,1.32
679334.6,0,-62,1.31
679351.7,0,-62,1.31
679355.1,0,-536,1.31
679371.7,26,-536,1.31
679375.5,26,-344,1.3
679391.7,26,-344,1.3
679405.3,26,4,1.28
679411.6,30,4,1.28
679431.6,30,4,1.28
679435.5,30,4,1.28
679451.8,0,4,1.28
679464.8,0,2,1.28
679471.6,0,2,1.28
679491.6,0,2,1.28
679494.5,0,6,1.27
679511.7,0,6,1.27
679514.5,0,2,1.26
679531.6,0,2,1.26
679536.2,0,12,1.25
679551.7,0,12,1.25
679566.2,0,0,1.25
679571.6,0,0,1.25
679591.6,0,0,1.25
679595,0,0,1.25
679611.6,0,0,1.25
679614.7,0,0,1.25
679631.6,0,0,1.25
679635.2,0,0,1.25
679651.7,0,0,1.25
679655.4,0,2,1.25
679671.7,0,2,1.25
679685.7,0,2,1.24
679691.6,0,2,1.24
679711.7,0,2,1.24
679715.1,0,0,1.24
679731.6,0,0,1.24
679735.1,0,0,1.24
679751.6,0,0,1.24
679764.2,0,0,1.24
679771.7,0,0,1.24
679783.9,0,0,1.23
679791.7,0,0,1.23
679804.4,0,-2,1.24
679811.7,0,-2,1.24
679831.9,0,-2,1.24
679835.6,0,2,1.24
679851.9,0,2,1.24
679865.2,0,0,1.23
679871.8,0,0,1.23
679891.7,0,0,1.23
679895.3,0,0,1.22
679911.8,0,0,1.22
679924.7,0,0,1.21
679931.8,0,0,1.21
679951.8,0,0,1.21
679954.4,0,0,1.2
679971.8,0,0,1.2
679984.4,0,0,1.21
679991.9,0,0,1.21
680003.8,0,0,1.21
680011.8,0,0,1.21
680023.9,0,0,1.21
680031.8,0,0,1.21
680044.1,0,0,1.2
680051.7,0,0,1.2
680071.8,0,0,1.2
680074.8,0,0,1.2
680091.9,0,0,1.2
680104.4,0,0,1.19
680111.8,0,0,1.19
680123.3,0,0,1.18
680131.8,0,0,1.18
680144.1,0,0,1.17
680151.8,0,0,1.17
680164.2,0,0,1.17
680171.8,0,0,1.17
680191.8,0,0,1.17
680193.8,0,0,1.17
680211.8,0,0,1.17
680223.8,0,0,1.17
680231.8,0,0,1.17
680252,0,0,1.17
680253.7,0,0,1.16
680271.9,0,0,1.16
680283.5,0,0,1.16
680291.6,0,0,1.16
680311.7,-79,0,1.16
680313.5,-79,0,1.15
680331.6,-160,0,1.15
680333.1,-160,0,1.15
680351.6,-360,0,1.15
680352.8,-360,0,1.15
680371.6,-360,0,1.15
680372.8,-360,0,1.15
680391.6,-560,0,1.15
680403.4,-560,-20,1.14
680411.6,-760,-20,1.14
680431.6,-960,-20,1.14
680433.4,-960,-60,1.13
680451.8,-960,-60,1.13
680463.4,-960,-126,1.13
680471.8,-1138,-126,1.13
680491.7,-1138,-126,1.13
680492.9,-1138,-326,1.12
680512.3,-1099,-326,1.12
680523.2,-1099,-530,1.11
680531.7,-1099,-530,1.11
680551.8,-899,-530,1.11
680552.9,-899,-760,1.1
680572.1,-699,-760,1.1
680582.6,-699,-884,1.07
680591.7,-499,-884,1.07
680611.7,-499,-884,1.07
680612.9,-499,-802,1.05
680631.9,-298,-802,1.05
680642.3,-298,-580,1.02
680651.7,-298,-580,1.02
680672,-98,-580,1.02
680672.7,-98,-400,1
680692,-17,-400,1
680692.7,-17,-268,0.99
680711.7,-17,-268,0.99
680712.9,-17,-162,0.98
680731.7,0,-162,0.98
680733.2,0,-68,0.97
680751.6,0,-68,0.97
680762.5,0,-12,0.96
680771.6,0,-12,0.96
680782.3,0,-28,0.96
680791.6,0,-28,0.96
680803,0,-932,0.94
680811.9,0,-932,0.94
680831.6,80,-932,0.94
680833.2,80,-64,0.91
680851.9,80,-64,0.91
680862.6,80,-8,0.93
680871.6,0,-8,0.93
680891.6,0,-8,0.93
680892.7,0,0,0.93
680911.5,0,0,0.93
680922.3,0,8,0.92
680931.5,0,8,0.92
680951.7,0,8,0.92
680952.6,0,0,0.9
680971.7,0,0,0.9
680982,0,4,0.88
680991.6,0,4,0.88
681001,0,2,0.87
681011.7,0,2,0.87
681021.5,0,0,0.87
681031.6,0,0,0.87
681042.8,0,0,0.88
681052.1,0,0,0.88
681071.9,0,0,0.88
681073.8,0,0,0.89
681091.7,0,0,0.89
681102.1,0,0,0.89
681111.6,0,0,0.89
681131.7,0,0,0.89
681132.5,0,0,0.88
681151.7,0,0,0.88
681161.9,0,2,0.87
681171.6,0,2,0.87
681191.6,0,0,0.87
681191.8,0,0,0.87
681211.6,0,0,0.87
681221.3,0,0,0.86
681231.7,0,0,0.86
681251.6,0,0,0.86
681252.7,0,0,0.85
681271.5,0,0,0.85
681281.5,0,0,0.85
681291.6,0,0,0.85
681311.7,0,0,0.85
681311.9,0,0,0.85
681331.5,0,0,0.85
681341.4,0,0,0.85
681351.5,0,0,0.85
681371.3,0,0,0.85
681371.6,0,0,0.85
681390,0,0,0.85
681391.5,0,0,0.85
681411.5,0,0,0.85
681419.9,0,0,0.85
681431.5,0,0,0.85
681440.6,0,0,0.84
681451.6,0,0,0.84
681460.9,0,0,0.84
681471.6,0,0,0.84
681491,0,0,0.84
681492.2,0,0,0.84
681511.8,0,0,0.84
681520.2,0,0,0.83
681531.6,0,0,0.83
681550.9,0,0,0.83
681552.5,0,0,0.83
681571.6,0,0,0.83
681579.9,0,0,0.83
681591.6,0,0,0.83
681609.6,0,0,0.83
681611.6,0,0,0.83
681629.6,0,0,0.83
681631.6,0,0,0.83
681650.2,0,0,0.83
681651.6,0,0,0.83
681670.5,0,0,0.82
681671.6,26,0,0.82
681691.6,0,0,0.82
681700.5,0,0,0.82
681711.5,0,0,0.82
681719.4,0,2,0.81
681731.4,49,2,0.81
681740.1,49,2,0.81
681751.5,91,2,0.81
681759.6,91,0,0.81
681771.6,80,0,0.81
681789.6,80,0,0.81
681791.4,80,0,0.81
681809.3,80,8,0.81
681811.5,82,8,0.81
681830.3,82,12,0.81
681831.5,162,12,0.81
681851.5,162,12,0.81
681860.5,162,22,0.81
681871.5,249,22,0.81
681890.1,249,46,0.8
681891.4,249,46,0.8
681909.2,249,86,0.8
681911.4,348,86,0.8
681929.4,348,136,0.8
681931.4,348,136,0.8
681949.9,348,158,0.8
681951.5,418,158,0.8
681969.9,418,218,0.8
681971.5,472,218,0.8
681991.4,472,218,0.8
681999.6,472,354,0.8
682011.5,487,354,0.8
682019.3,487,390,0.8
682031.4,487,390,0.8
682040.3,487,450,0.8
682051.5,369,450,0.8
682069.7,369,468,0.79
682071.4,369,468,0.79
682091.4,169,468,0.79
682099.9,169,376,0.79
682111.5,144,376,0.79
682129.7,144,374,0.8
682131.4,144,374,0.8
682151.5,344,374,0.8
682159.3,344,144,0.8
682171.5,344,144,0.8
682178.9,344,132,0.8
682191.4,544,132,0.8
682198.4,544,134,0.8
682211.4,618,134,0.8
682219.2,618,330,0.8
682231.4,618,330,0.8
682248.9,618,452,0.81
682251.4,608,452,0.81
682268.5,608,594,0.81
682271.4,608,594,0.81
682288.5,608,570,0.81
682291.4,408,570,0.81
682309.5,408,578,0.81
682311.4,363,578,0.81
682328.3,363,550,0.82
682331.4,337,550,0.82
682351.5,206,550,0.82
682358.2,206,350,0.84
682371.5,139,350,0.84
682378.1,139,334,0.83
682391.4,139,334,0.83
682398.9,139,246,0.83
682411.4,339,246,0.83
682418.5,339,192,0.84
682431.4,339,192,0.84
682438.5,339,126,0.84
682451.4,481,126,0.84
682458.5,481,182,0.84
682471.4,528,182,0.84
682488.7,528,328,0.85
682491.5,549,328,0.85
682511.4,512,328,0.85
682519.1,512,504,0.85
682531.4,512,504,0.85
682538,512,514,0.85
682551.5,440,514,0.85
682567.7,440,512,0.86
682571.5,440,512,0.86
682587.4,440,488,0.86
682591.4,362,488,0.86
682608.7,362,424,0.86
682611.4,362,424,0.86
682631.7,381,424,0.86
682639.2,381,360,0.87
682651.6,381,360,0.87
682667.8,381,330,0.87
682671.6,350,330,0.87
682687.5,350,332,0.88
682691.7,350,332,0.88
682708.2,350,362,0.88
682711.6,339,362,0.88
682728.6,339,352,0.88
682731.6,339,352,0.88
682747.5,339,338,0.89
682751.5,406,338,0.89
682768.2,406,324,0.89
682771.6,394,324,0.89
682788,394,324,0.89
682791.6,392,324,0.89
682811.7,392,324,0.89
682818.2,392,404,0.9
682831.6,373,404,0.9
682837.6,373,390,0.9
682851.5,317,390,0.9
682858,317,378,0.9
682871.5,317,378,0.9
682877.4,317,352,0.9
682891.5,354,352,0.9
682907.7,354,330,0.91
682911.5,354,330,0.91
682927.6,354,316,0.91
682931.5,411,316,0.91
682948,411,296,0.92
682951.5,372,296,0.92
682967,372,326,0.91
682971.5,372,326,0.91
682987.5,372,390,0.91
682991.5,391,390,0.91
683008,391,388,0.92
683011.5,391,388,0.92
683027.4,391,348,0.93
683031.6,298,348,0.93
683051.5,298,348,0.93
683057.5,298,366,0.93
683071.5,306,366,0.93
683077.4,306,356,0.93
683091.6,343,356,0.93
683097.5,343,284,0.93
683111.4,343,284,0.93
683128.1,343,292,0.93
683131.5,330,292,0.93
683151.5,373,292,0.93
683157.5,373,330,0.94
683171.5,334,330,0.94
683187.5,334,318,0.94
683191.5,334,318,0.94
683211.6,260,318,0.94
683217.9,260,320,0.94
683231.5,260,320,0.94
683247.7,260,318,0.94
683251.5,334,318,0.94
683271.5,344,318,0.94
683277.1,344,238,0.95
683291.4,344,238,0.95
683306.9,344,268,0.95
683311.4,317,268,0.95
683326.8,317,324,0.95
683331.4,326,324,0.95
683345.8,326,328,0.95
683351.4,326,328,0.95
683366.5,326,332,0.95
683371.4,336,332,0.95
683386.5,336,294,0.96
683391.4,336,294,0.96
683411.6,297,294,0.96
683416.5,297,306,0.96
683431.6,297,306,0.96
683436.1,297,316,0.96
683451.6,239,316,0.96
683456.8,239,308,0.96
683471.6,217,308,0.96
683487.1,217,318,0.96
683491.5,217,318,0.96
683512.1,276,318,0.96
683516.4,276,232,0.96
683531.6,276,232,0.96
683547,276,218,0.96
683551.6,295,218,0.96
683571.5,295,218,0.96
683576.1,295,256,0.96
683591.6,416,256,0.96
683606.2,416,268,0.97
683611.6,416,268,0.97
683631.7,229,268,0.97
683637.1,229,284,0.97
683651.5,229,284,0.97
683666.1,229,304,0.96
683671.5,300,304,0.96
683685.4,300,394,0.97
683691.4,300,394,0.97
683706.1,300,222,0.97
683711.4,214,222,0.97
683726,214,270,0.97
683731.3,214,270,0.97
683751.4,282,270,0.97
683756.3,282,258,0.97
683771.3,282,258,0.97
683785.7,282,192,0.97
683791.3,321,192,0.97
683811.3,322,192,0.97
683815.7,322,258,0.97
683831.3,322,258,0.97
683835.3,322,278,0.97
683851.4,322,278,0.97
683864.8,322,304,0.98
683871.4,305,304,0.98
683885.2,305,300,0.98
683891.3,305,300,0.98
683905.1,305,298,0.98
683911.4,212,298,0.98
683931.4,212,298,0.98
683935.9,212,288,0.98
683951.4,169,288,0.98
683965.9,169,310,0.98
683971.4,169,310,0.98
683991.4,147,310,0.98
683995.4,147,200,0.98
684011.4,147,200,0.98
684025.4,147,174,0.99
684031.5,212,174,0.99
684051.5,212,174,0.99
684055.4,212,148,0.99
684071.5,181,148,0.99
684074.3,181,156,0.98
684091.4,181,156,0.98
684094.8,181,218,0.98
684111.4,206,218,0.98
684114.6,206,214,0.98
684131.5,225,214,0.98
684134.6,225,178,0.98
684151.4,225,178,0.98
684155.8,225,176,0.99
684171.5,240,176,0.99
684185.2,240,208,0.99
684191.4,240,208,0.99
684211.5,160,208,0.99
684215.5,160,210,0.99
684231.5,188,210,0.99
684245.1,188,224,0.99
684251.5,188,224,0.99
684271.4,260,224,0.99
684275.5,260,180,0.99
684291.4,260,180,0.99
684305.5,260,166,0.99
684311.3,226,166,0.99
684331.3,226,166,0.99
684335.2,226,226,0.99
684351.3,238,226,0.99
684365.2,238,226,0.99
684371.4,169,226,0.99
684383.9,169,210,0.99
684391.3,169,210,0.99
684404.5,169,220,0.99
684411.4,146,220,0.99
684424.7,146,172,0.99
684431.3,146,172,0.99
684444.4,146,168,0.99
684451.3,164,168,0.99
684471.3,165,168,0.99
684474.9,165,130,0.99
684491.4,208,130,0.99
684504.1,208,148,0.99
684511.3,208,148,0.99
684524.1,208,162,0.99
684531.4,239,162,0.99
684544,239,156,0.99
684551.3,239,156,0.99
684571.3,284,156,0.99
684574.5,284,198,0.99
684591.3,284,198,0.99
684605,284,216,0.99
684611.3,168,216,0.99
684631.4,241,216,0.99
684634.6,241,260,0.99
684651.3,241,260,0.99
684663.9,241,196,0.99
684671.4,163,196,0.99
684691.3,163,196,0.99
684694,163,220,0.99
684711.3,260,220,0.99
684723.9,260,192,0.99
684731.3,260,192,0.99
684751.3,185,192,0.99
684753.6,185,162,0.99
684771.3,185,162,0.99
684784.1,185,246,0.98
684791.3,159,246,0.98
684811.3,218,246,0.98
684813.3,218,188,0.98
684831.4,195,188,0.98
684833.2,195,164,0.98
684851.5,195,164,0.98
684862.2,195,172,0.98
684871.5,217,172,0.98
684882,217,202,0.98
684891.5,217,202,0.98
684902.8,217,186,0.98
684911.4,275,186,0.98
684922.8,275,194,0.98
684931.3,275,194,0.98
684942.1,275,206,0.98
684951.2,164,206,0.98
684962.6,164,228,0.97
684971.2,171,228,0.97
684991.3,171,228,0.97
684993.5,171,258,0.98
685011.3,114,258,0.98
685023.1,114,186,0.98
685031.4,74,186,0.98
685051.5,74,186,0.98
685053,74,168,0.97
685071.4,154,168,0.97
685082.6,154,116,0.97
685091.4,154,116,0.97
685111.4,213,116,0.97
685112.8,213,68,0.97
685131.5,255,68,0.97
685132.6,255,128,0.97
685151.5,312,128,0.97
685161.9,312,148,0.97
685171.6,312,148,0.97
685181.9,312,202,0.97
685191.6,289,202,0.97
685203.1,289,274,0.97
685211.5,289,274,0.97
685231.5,223,274,0.97
685232.9,223,306,0.97
685251.3,223,306,0.97
685262.2,223,294,0.97
685271.4,226,294,0.97
685291.3,226,294,0.97
685292.7,226,198,0.97
685311.3,217,198,0.97
685321.9,217,216,0.97
685331.3,249,216,0.97
685341.9,249,224,0.97
685351.3,249,224,0.97
685362.6,249,220,0.97
685371.2,173,220,0.97
685391.2,173,220,0.97
685392.4,173,222,0.97
685411.3,244,222,0.97
685413.3,244,226,0.97
685431.3,243,226,0.97
685432.5,243,184,0.96
685451.7,243,184,0.96
685452.5,243,170,0.96
685471.5,259,170,0.96
685482.7,259,234,0.96
685491.5,261,234,0.96
685511.5,270,234,0.96
685512.9,270,238,0.96
685531.4,270,238,0.96
685532.6,270,244,0.97
685551.5,208,244,0.97
685561.2,208,252,0.96
685571.5,297,252,0.96
685581.3,297,252,0.96
685591.6,297,252,0.96
685602.7,297,252,0.96
685611.3,204,252,0.96
685631.3,289,252,0.96
685632.8,289,264,0.96
685651.3,289,264,0.96
685662,289,194,0.96
685671.2,346,194,0.96
685691.2,346,194,0.96
685692.5,346,262,0.96
685711.2,288,262,0.96
685722.8,288,338,0.96
685731.3,337,338,0.96
685751.7,337,338,0.96
685752.4,337,336,0.96
685770.7,337,330,0.97
685772,210,330,0.97
685791.8,210,330,0.97
685800.5,210,312,0.96
685811.4,256,312,0.96
685820.4,256,330,0.97
685831.4,218,330,0.97
685841.4,218,208,0.97
685851.4,216,208,0.97
685871.4,216,238,0.97
685871.7,216,238,0.97
685891.6,239,238,0.97
685901.1,239,216,0.97
685912,285,216,0.97
685931.4,249,216,0.97
685932.2,249,204,0.97
685951.3,249,204,0.97
685960.9,249,238,0.97
685971.4,211,238,0.97
685990.6,211,236,0.97
685991.5,211,236,0.97
686011.3,247,236,0.97
686021.2,247,194,0.97
686031.2,191,194,0.97
686051.2,191,214,0.97
686051.5,189,214,0.97
686071.3,203,214,0.97
686080.9,203,178,0.97
686091.8,203,178,0.97
686099.9,203,178,0.97
686111.5,272,178,0.97
686119.9,272,178,0.97
686131.3,293,178,0.97
686140.9,293,184,0.97
686151.3,264,184,0.97
686170.6,264,254,0.97
686172.4,264,254,0.97
686191.4,179,254,0.97
686200.3,179,270,0.97
686211.3,179,270,0.97
686230,179,248,0.97
686231.3,206,248,0.97
686252.3,194,248,0.97
686260,194,174,0.97
686271.3,194,174,0.97
686289.7,194,192,0.97
686294.6,206,192,0.97
686311.2,206,192,0.97
686319.6,206,190,0.97
686331.2,179,190,0.97
686350.2,179,194,0.97
686351.1,163,194,0.97
686369.2,163,198,0.97
686371.2,163,198,0.97
686389.9,163,184,0.97
686391.1,157,184,0.97
686409.9,157,154,0.97
686412.2,159,154,0.97
686431.2,159,154,0.97
686439.6,159,150,0.97
686451.2,177,150,0.97
686469.8,177,152,0.97
686471.3,177,152,0.97
686491.2,186,152,0.97
686499.2,186,162,0.97
686511.2,186,162,0.97
686529.2,186,182,0.97
686531.1,235,182,0.97
686551.2,209,182,0.97
686559.3,209,176,0.96
686571.2,209,176,0.96
686588.6,209,188,0.96
686591.1,180,188,0.96
686608.7,180,224,0.96
686611.2,175,224,0.96
686629.7,175,196,0.97
686631.2,212,196,0.97
686649.1,212,168,0.96
686651.1,212,168,0.96
686671.1,212,168,0.96
686679,212,180,0.96
686691.1,212,180,0.96
686708.3,212,202,0.96
686711.2,232,202,0.96
686728.7,232,196,0.96
686731.1,232,196,0.96
686749.5,232,210,0.96
686751.1,181,210,0.96
686771.2,213,210,0.96
686779.5,213,224,0.96
686791.2,226,224,0.96
686809,226,212,0.96
686811.1,226,212,0.96
686831.2,157,212,0.96
686839.3,157,212,0.96
